date,close,high,low,open,5EMA,20EMA,longorshort
6/13/03,1.244286,1.282143,1.223571,1.267857,1.246215129,1.246605886,Short
6/16/03,1.305,1.305,1.246429,1.257143,1.265810086,1.25216723,Long
6/17/03,1.299286,1.321429,1.285,1.315,1.276968724,1.256654732,Long
6/18/03,1.365714,1.391429,1.307857,1.317857,1.306550483,1.267041329,Long
6/19/03,1.367143,1.400714,1.340714,1.382857,1.326747988,1.276574822,Long
6/20/03,1.371429,1.398571,1.35,1.382143,1.341641659,1.285608553,Long
6/23/03,1.361429,1.406429,1.339286,1.378571,1.348237439,1.292829548,Long
6/24/03,1.341429,1.405,1.337143,1.390714,1.34596796,1.297458067,Long
6/25/03,1.363571,1.385714,1.336429,1.347143,1.35183564,1.303754537,Long
6/26/03,1.377857,1.38,1.335714,1.335714,1.360509426,1.310811914,Long
6/27/03,1.337857,1.379286,1.32,1.378571,1.352958618,1.313387637,Long
6/30/03,1.361429,1.372143,1.327857,1.334286,1.355782078,1.317963005,Long
7/1/03,1.363571,1.37,1.322143,1.347857,1.358378386,1.322306623,Long
7/2/03,1.376429,1.385714,1.358571,1.359286,1.364395257,1.327461135,Long
7/3/03,1.366429,1.396429,1.355714,1.357143,1.365073171,1.331172361,Long
7/7/03,1.419286,1.441429,1.366429,1.376429,1.383144114,1.339564136,Long
7/8/03,1.457143,1.464286,1.392143,1.394286,1.40781041,1.350762123,Long
7/9/03,1.420714,1.460714,1.420714,1.443571,1.412111606,1.357424206,Long
7/10/03,1.398571,1.424286,1.383571,1.42,1.407598071,1.361342949,Long
7/11/03,1.417857,1.428571,1.395,1.404286,1.411017714,1.366725239,Long
7/14/03,1.421429,1.457143,1.419286,1.429286,1.414488143,1.371935121,Long
7/15/03,1.400714,1.445714,1.387857,1.43,1.409896762,1.374675967,Long
7/16/03,1.419286,1.428571,1.384286,1.426429,1.413026508,1.378924541,Long
7/17/03,1.492857,1.496429,1.437857,1.442143,1.439636672,1.389775252,Long
7/18/03,1.49,1.512857,1.457143,1.492857,1.456424448,1.399320466,Long
7/21/03,1.472143,1.485714,1.45,1.477857,1.461663965,1.406255945,Long
7/22/03,1.485714,1.497143,1.464286,1.490714,1.469680644,1.413823379,Long
7/23/03,1.485,1.497143,1.461429,1.496429,1.474787096,1.420602105,Long
7/24/03,1.465,1.535714,1.455714,1.502857,1.47152473,1.424830476,Long
7/25/03,1.538571,1.540714,1.457143,1.457857,1.493873487,1.435662907,Long
7/28/03,1.499286,1.535714,1.49,1.535714,1.495677658,1.441722249,Long
7/29/03,1.48,1.505714,1.465714,1.499286,1.490451772,1.445367749,Long
7/30/03,1.448571,1.492857,1.440714,1.483571,1.476491515,1.445672821,Long
7/31/03,1.505714,1.525,1.469286,1.481429,1.486232343,1.451391028,Long
8/1/03,1.480714,1.519286,1.474286,1.5,1.484392895,1.454183692,Long
8/4/03,1.515,1.535714,1.448571,1.466429,1.494595264,1.459975721,Long
8/5/03,1.455714,1.528571,1.435714,1.525,1.481634842,1.459569843,Long
8/6/03,1.402143,1.440714,1.392857,1.432857,1.455137562,1.45410062,Long
8/7/03,1.423571,1.435,1.387143,1.409286,1.444615374,1.451193037,Short
8/8/03,1.402857,1.437857,1.4,1.436429,1.430695916,1.446589605,Short
8/11/03,1.404286,1.423571,1.393571,1.415714,1.421892611,1.44256069,Short
8/12/03,1.407143,1.414286,1.39,1.411429,1.416976074,1.439187577,Short
8/13/03,1.441429,1.452857,1.398571,1.418571,1.425127049,1.439401046,Short
8/14/03,1.426429,1.452143,1.424286,1.443571,1.425561033,1.438165613,Short
8/15/03,1.407857,1.433571,1.404286,1.43,1.419659689,1.435279078,Short
8/18/03,1.452857,1.457857,1.408571,1.418571,1.430725459,1.436953166,Short
8/19/03,1.451429,1.460714,1.428571,1.455,1.437626639,1.438331817,Short
8/20/03,1.500714,1.519286,1.438571,1.441429,1.45865576,1.444272977,Long
8/21/03,1.548571,1.550714,1.496429,1.502143,1.488627506,1.454206122,Long
8/22/03,1.491429,1.571429,1.474286,1.557857,1.489561338,1.457751158,Long
8/25/03,1.49,1.493571,1.463571,1.484286,1.489707558,1.460822476,Long
8/26/03,1.503571,1.505,1.453571,1.482143,1.494328706,1.464893764,Long
8/27/03,1.534286,1.534286,1.475714,1.493571,1.507647804,1.471502549,Long
8/28/03,1.585,1.587143,1.523571,1.523571,1.533431869,1.48231183,Long
8/29/03,1.615,1.632143,1.575,1.585714,1.560621246,1.494948798,Long
9/2/03,1.632143,1.635714,1.6,1.618571,1.584461831,1.508014913,Long
9/3/03,1.639286,1.665714,1.625714,1.628571,1.602736554,1.520516921,Long
9/4/03,1.630714,1.660714,1.626429,1.654286,1.612062369,1.531011881,Long
9/5/03,1.607143,1.653571,1.600714,1.623571,1.610422579,1.538262464,Long
9/8/03,1.624286,1.627857,1.605,1.605714,1.61504372,1.546455182,Long
9/9/03,1.597857,1.619286,1.58,1.609286,1.609314813,1.551350593,Long
9/10/03,1.584286,1.615,1.579286,1.589286,1.600971875,1.554487298,Long
9/11/03,1.611429,1.627857,1.578571,1.589286,1.604457584,1.559910317,Long
9/12/03,1.65,1.652857,1.593571,1.607857,1.619638389,1.568490287,Long
9/15/03,1.586429,1.635714,1.58,1.629286,1.608568593,1.570198736,Long
9/16/03,1.597143,1.620714,1.585714,1.586429,1.604760062,1.572764856,Long
9/17/03,1.58,1.598571,1.560714,1.597857,1.596506708,1.573453918,Long
9/18/03,1.634286,1.642143,1.567857,1.578571,1.609099805,1.579247449,Long
9/19/03,1.612857,1.646429,1.602143,1.634286,1.610352204,1.582448359,Long
9/22/03,1.577143,1.607143,1.565714,1.584286,1.599282469,1.581943087,Long
9/23/03,1.602143,1.604286,1.562857,1.572857,1.600235979,1.583866888,Long
9/24/03,1.522857,1.593571,1.505714,1.586429,1.574442986,1.578056422,Short
9/25/03,1.459286,1.526429,1.446429,1.524286,1.536057324,1.566744954,Short
9/26/03,1.477857,1.55,1.439286,1.45,1.516657216,1.558279434,Short
9/29/03,1.521429,1.547857,1.475,1.535,1.518247811,1.554769869,Short
9/30/03,1.48,1.515714,1.46,1.506429,1.50549854,1.547648929,Short
10/1/03,1.485,1.507143,1.442143,1.479286,1.498665694,1.541682364,Short
10/2/03,1.469286,1.485714,1.448571,1.485714,1.488872462,1.534787473,Short
10/3/03,1.549286,1.561429,1.491429,1.499286,1.509010308,1.536168285,Short
10/6/03,1.592143,1.595,1.541429,1.547857,1.536721206,1.54149921,Short
10/7/03,1.658571,1.672143,1.565,1.575,1.577337804,1.552648904,Long
10/8/03,1.647143,1.681429,1.623571,1.660714,1.600606202,1.561648342,Long
10/9/03,1.675,1.690714,1.627857,1.664286,1.625404135,1.572443738,Long
10/10/03,1.691429,1.700714,1.669286,1.678571,1.647412423,1.583775668,Long
10/13/03,1.739286,1.743571,1.694286,1.695,1.678036949,1.598586176,Long
10/14/03,1.753571,1.767143,1.727857,1.737143,1.703214966,1.613346635,Long
10/15/03,1.772857,1.786429,1.755714,1.775,1.726428977,1.628538098,Long
10/16/03,1.660714,1.702857,1.600714,1.7,1.704523985,1.63160247,Long
10/17/03,1.625,1.677857,1.602143,1.67,1.67801599,1.630973663,Long
10/20/03,1.658571,1.667143,1.598571,1.614286,1.671534327,1.633601981,Long
10/21/03,1.655714,1.671429,1.625,1.665,1.666260884,1.635707888,Long
10/22/03,1.625714,1.657143,1.62,1.638571,1.652745256,1.634756089,Long
10/23/03,1.642143,1.653571,1.613571,1.623571,1.649211171,1.635459604,Long
10/24/03,1.614286,1.632143,1.587857,1.611429,1.637569447,1.63344307,Long
10/27/03,1.614286,1.635,1.606429,1.625,1.629808298,1.631618588,Short
10/28/03,1.694286,1.697857,1.6,1.611429,1.651300865,1.637586913,Long
10/29/03,1.692143,1.707143,1.667143,1.679286,1.66491491,1.64278273,Long
10/30/03,1.649286,1.714286,1.633571,1.713571,1.659705274,1.643402089,Long
10/31/03,1.635,1.667857,1.627143,1.664286,1.651470182,1.64260189,Long
11/3/03,1.653571,1.664286,1.627143,1.630714,1.652170455,1.643646568,Long
11/4/03,1.636429,1.65,1.613571,1.647857,1.646923303,1.64295918,Long
11/5/03,1.645,1.652143,1.605,1.63,1.646282202,1.643153544,Long
11/6/03,1.651429,1.653571,1.617857,1.636429,1.647997801,1.643941683,Long
11/7/03,1.607143,1.66,1.603571,1.656429,1.634379534,1.640437046,Short
11/10/03,1.564286,1.617857,1.56,1.603571,1.611015023,1.633184566,Short
11/11/03,1.538571,1.572857,1.534286,1.564286,1.586867015,1.62417375,Short
11/12/03,1.595,1.622857,1.534286,1.534286,1.58957801,1.621395297,Short
11/13/03,1.601429,1.611429,1.565714,1.576429,1.59352834,1.619493745,Short
11/14/03,1.532857,1.615,1.52,1.605714,1.57330456,1.611242627,Short
11/17/03,1.509286,1.526429,1.496429,1.525,1.55196504,1.601532472,Short
11/18/03,1.457857,1.524286,1.453571,1.515,1.520595693,1.587849094,Short
11/19/03,1.458571,1.475,1.447143,1.468571,1.499920796,1.575536894,Short
11/20/03,1.455714,1.505714,1.435714,1.435714,1.485185197,1.56412519,Short
11/21/03,1.448571,1.47,1.417857,1.452857,1.472980465,1.553120029,Short
11/24/03,1.510714,1.519286,1.460714,1.464286,1.48555831,1.54908136,Short
11/25/03,1.477143,1.517857,1.472143,1.516429,1.482753207,1.542230087,Short
11/26/03,1.48,1.510714,1.446429,1.492143,1.481835471,1.536303412,Short
11/28/03,1.493571,1.505,1.465714,1.484286,1.485747314,1.532233659,Short
12/1/03,1.550714,1.560714,1.5,1.502857,1.507402876,1.533993691,Short
12/2/03,1.538571,1.564286,1.529286,1.542857,1.517792251,1.534429625,Short
12/3/03,1.502143,1.56,1.497143,1.538571,1.512575834,1.531354709,Short
12/4/03,1.510714,1.512143,1.483571,1.495714,1.511955223,1.529388927,Short
12/5/03,1.489286,1.510714,1.480714,1.492857,1.504398815,1.525569601,Short
12/8/03,1.503571,1.505714,1.457857,1.484286,1.504122877,1.523474496,Short
12/9/03,1.460714,1.517857,1.457143,1.512143,1.489653251,1.517497306,Short
12/10/03,1.455714,1.472143,1.425714,1.460714,1.478340167,1.511613181,Short
12/11/03,1.515,1.524286,1.443571,1.446429,1.490560112,1.511935735,Short
12/12/03,1.492143,1.522857,1.478571,1.522857,1.491087741,1.510050713,Short
12/15/03,1.440714,1.535,1.433571,1.535,1.474296494,1.503447217,Short
12/16/03,1.437143,1.463571,1.429286,1.442143,1.461911996,1.497132529,Short
12/17/03,1.42,1.437857,1.413571,1.434286,1.447941331,1.489786574,Short
12/18/03,1.431429,1.441429,1.421429,1.421429,1.44243722,1.48422871,Short
12/19/03,1.407143,1.458571,1.401429,1.442143,1.43067248,1.476887214,Short
12/22/03,1.417857,1.420714,1.375,1.403571,1.426400654,1.471265289,Short
12/23/03,1.415,1.425,1.4,1.422857,1.422600436,1.46590669,Short
12/24/03,1.457857,1.470714,1.403571,1.408571,1.434352624,1.465140053,Short
12/26/03,1.484286,1.493571,1.452857,1.453571,1.450997083,1.466963476,Short
12/29/03,1.510714,1.511429,1.49,1.493571,1.470902722,1.471130193,Short
12/30/03,1.52,1.535714,1.510714,1.512857,1.487268481,1.47578446,Long
12/31/03,1.526429,1.537857,1.512857,1.525,1.500321987,1.48060775,Long
1/2/04,1.52,1.553571,1.512857,1.539286,1.506881325,1.484359392,Long
1/5/04,1.583571,1.599286,1.53,1.53,1.53244455,1.493808117,Long
1/6/04,1.577857,1.601429,1.550714,1.589286,1.547582033,1.501812773,Long
1/7/04,1.613571,1.630714,1.566429,1.578571,1.569578356,1.512456413,Long
1/8/04,1.668571,1.695,1.617857,1.631429,1.602575904,1.527324469,Long
1/9/04,1.642857,1.723571,1.627857,1.659286,1.616002936,1.538327567,Long
1/12/04,1.695,1.714286,1.65,1.660714,1.642335291,1.553248751,Long
1/13/04,1.722857,1.774286,1.704286,1.764286,1.66917586,1.569401918,Long
1/14/04,1.728571,1.752857,1.698571,1.742857,1.68897424,1.584560878,Long
1/15/04,1.632143,1.671429,1.607143,1.636429,1.670030493,1.589092509,Long
1/16/04,1.622857,1.645714,1.615,1.635,1.654305996,1.592308175,Long
1/20/04,1.623571,1.628571,1.589286,1.619286,1.644060997,1.595285587,Long
1/21/04,1.615,1.640714,1.602143,1.621429,1.634373998,1.59716315,Long
1/22/04,1.584286,1.630714,1.584286,1.611429,1.617677999,1.595936755,Long
1/23/04,1.611429,1.624286,1.589286,1.601429,1.615594999,1.597412206,Long
1/26/04,1.643571,1.647143,1.602143,1.604286,1.624920333,1.601808282,Long
1/27/04,1.647857,1.660714,1.628571,1.645714,1.632565889,1.606193874,Long
1/28/04,1.608571,1.67,1.600714,1.631429,1.624567592,1.606420267,Long
1/29/04,1.62,1.628571,1.585,1.616429,1.623045062,1.607713575,Long
1/30/04,1.611429,1.633571,1.601429,1.617857,1.619173041,1.608067425,Long
2/2/04,1.594286,1.629286,1.577143,1.604286,1.610877361,1.606754908,Long
2/3/04,1.59,1.6,1.571429,1.592857,1.60391824,1.605159203,Short
2/4/04,1.556429,1.577857,1.55,1.571429,1.588088494,1.600518231,Short
2/5/04,1.601429,1.636429,1.557857,1.558571,1.592535329,1.600604971,Short
2/6/04,1.622143,1.635,1.6,1.603571,1.602404553,1.602656212,Short
2/9/04,1.619286,1.632857,1.607143,1.615714,1.608031702,1.604240001,Long
2/10/04,1.641429,1.651429,1.602857,1.615714,1.619164135,1.607781811,Long
2/11/04,1.7,1.705,1.646429,1.649286,1.646109423,1.616564495,Long
2/12/04,1.695,1.713571,1.685714,1.686429,1.662406282,1.624034543,Long
2/13/04,1.642857,1.721429,1.630714,1.703571,1.655889855,1.625827158,Long
2/17/04,1.654286,1.677857,1.65,1.65,1.655355236,1.628537524,Long
2/18/04,1.661429,1.674286,1.646429,1.655714,1.657379824,1.631670046,Long
2/19/04,1.605,1.688571,1.600714,1.666429,1.639919883,1.629130041,Long
2/20/04,1.6,1.607857,1.586429,1.607143,1.626613255,1.626355752,Long
2/23/04,1.585,1.604286,1.563571,1.595714,1.61274217,1.622417109,Short
2/24/04,1.597143,1.624286,1.571429,1.581429,1.607542447,1.620010051,Short
2/25/04,1.629286,1.635714,1.586429,1.591429,1.614790298,1.620893474,Short
2/26/04,1.645714,1.655714,1.628571,1.634286,1.625098199,1.623257334,Long
2/27/04,1.708571,1.715714,1.639286,1.64,1.652922466,1.631382445,Long
3/1/04,1.715714,1.735714,1.705,1.721429,1.673852977,1.639414022,Long
3/2/04,1.700714,1.721429,1.697857,1.714286,1.682806651,1.645252115,Long
3/3/04,1.708571,1.727857,1.685714,1.685714,1.691394768,1.651282485,Long
3/4/04,1.797143,1.801429,1.707857,1.709286,1.726644178,1.665173963,Long
3/5/04,1.91,1.963571,1.778571,1.782143,1.787762786,1.688490728,Long
3/8/04,1.857143,1.913571,1.842857,1.901429,1.810889524,1.704552849,Long
3/9/04,1.935714,1.945,1.839286,1.85,1.852497682,1.726568197,Long
3/10/04,1.977143,2.01,1.924286,1.931429,1.894046122,1.750432464,Long
3/11/04,1.939286,2.002857,1.935,1.947857,1.909126081,1.768418515,Long
3/12/04,1.968571,1.984286,1.940714,1.951429,1.928941054,1.787480656,Long
3/15/04,1.889286,1.953571,1.875714,1.930714,1.915722703,1.797176403,Long
3/16/04,1.844286,1.900714,1.813571,1.896429,1.891910468,1.801663032,Long
3/17/04,1.870714,1.884286,1.841429,1.854286,1.884844979,1.808239314,Long
3/18/04,1.833571,1.861429,1.827857,1.852857,1.867753653,1.810651856,Long
3/19/04,1.847143,1.924286,1.824286,1.825714,1.860883435,1.814127203,Long
3/22/04,1.847143,1.869286,1.803571,1.812143,1.85630329,1.817271564,Long
3/23/04,1.806429,1.857143,1.801429,1.848571,1.839678527,1.816238939,Long
3/24/04,1.821429,1.839286,1.805,1.805,1.833595351,1.816733231,Long
3/25/04,1.919286,1.922143,1.849286,1.867143,1.862158901,1.826500161,Long
3/26/04,1.931429,1.954286,1.922143,1.928571,1.885248934,1.836493384,Long
3/29/04,1.993571,1.999286,1.942857,1.955,1.921356289,1.851453157,Long
3/30/04,1.994286,1.996429,1.952857,1.981429,1.945666193,1.865056285,Long
3/31/04,1.931429,1.998571,1.925,1.994286,1.940920462,1.871377496,Long
4/1/04,1.936429,1.947857,1.901429,1.920714,1.939423308,1.877572877,Long
4/2/04,1.964286,1.995,1.945,1.982143,1.947710872,1.88583127,Long
4/5/04,2.022857,2.026428,1.96,1.962857,1.972759581,1.898881339,Long
4/6/04,1.987857,2.010714,1.959286,1.979286,1.977792054,1.907355212,Long
4/7/04,1.950714,1.978571,1.922857,1.972143,1.968766036,1.91148462,Long
4/8/04,1.966429,2,1.942857,1.991429,1.967987024,1.916717418,Long
4/12/04,2.002857,2.007143,1.963571,1.964286,1.979610349,1.924921188,Long
4/13/04,1.923571,2.002143,1.917143,1.998571,1.960930566,1.924792599,Long
4/14/04,1.902857,1.933571,1.879286,1.91,1.941572711,1.922703494,Long
4/15/04,2.092857,2.112857,2.011429,2.058571,1.992000807,1.93890859,Long
4/16/04,2.084286,2.093571,2.035714,2.082143,2.022762538,1.952754057,Long
4/19/04,2.025,2.053571,1.987857,2.008571,2.023508359,1.959634623,Long
4/20/04,1.980714,2.029286,1.968571,2.015,2.009243573,1.961642183,Long
4/21/04,1.980714,2.008571,1.955,1.971429,1.999733715,1.963458547,Long
4/22/04,1.984286,2.012857,1.936429,1.968571,1.994584477,1.965442114,Long
4/23/04,1.978571,2,1.932143,1.978571,1.989246651,1.966692484,Long
4/26/04,1.937857,1.974286,1.928571,1.97,1.972116767,1.963946247,Long
4/27/04,1.924286,1.96,1.906429,1.945714,1.956173178,1.960169081,Short
4/28/04,1.889286,1.929286,1.881429,1.915714,1.933877452,1.953418311,Short
4/29/04,1.912143,1.928571,1.855714,1.889286,1.926632635,1.949487329,Short
4/30/04,1.841429,1.925714,1.820714,1.907857,1.898231423,1.93919606,Short
5/3/04,1.862143,1.880714,1.838571,1.857143,1.886201949,1.931857673,Short
5/4/04,1.867143,1.896429,1.821429,1.855,1.879848966,1.925694371,Short
5/5/04,1.903571,1.910714,1.854286,1.871429,1.887756311,1.923587383,Short
5/6/04,1.898571,1.910714,1.85,1.885714,1.891361207,1.92120487,Short
5/7/04,1.905,1.969286,1.896429,1.896429,1.895907471,1.919661549,Short
5/10/04,1.877143,1.9,1.852857,1.876429,1.889652648,1.915612164,Short
5/11/04,1.938571,1.942143,1.885714,1.885714,1.905958765,1.91779872,Short
5/12/04,1.95,1.952857,1.874286,1.913571,1.920639177,1.920865508,Short
5/13/04,1.942143,1.98,1.921429,1.935714,1.927807118,1.922891936,Long
5/14/04,1.932857,1.951429,1.889286,1.946429,1.929490412,1.92384099,Long
5/17/04,1.902857,1.932857,1.882857,1.907143,1.920612608,1.921842515,Short
5/18/04,1.932857,1.949286,1.914286,1.926429,1.924694072,1.922891513,Long
5/19/04,1.890714,1.964286,1.887143,1.957143,1.913367381,1.919826988,Short
5/20/04,1.907857,1.928571,1.890714,1.902143,1.911530588,1.918686989,Short
5/21/04,1.936429,1.942857,1.909286,1.921429,1.919830058,1.920376705,Short
5/24/04,1.952857,1.992857,1.936429,1.949286,1.930839039,1.923470066,Long
5/25/04,2.029286,2.036429,1.949286,1.964286,1.963654693,1.933547774,Long
5/26/04,2.036429,2.055714,2,2.023571,1.987912795,1.943345986,Long
5/27/04,2.012143,2.042857,1.987143,2.032857,1.99598953,1.949898083,Long
5/28/04,2.004286,2.019286,1.985714,2.005714,1.99875502,1.955077884,Long
6/1/04,2.004286,2.014286,1.972143,1.985,2.00059868,1.959764371,Long
6/2/04,2.065714,2.083571,1.985714,2.002143,2.022303787,1.969854812,Long
6/3/04,2.028571,2.070714,2.020714,2.051429,2.024392858,1.97544683,Long
6/4/04,2.055714,2.089286,2.036429,2.04,2.034833239,1.983091323,Long
6/7/04,2.129286,2.141428,2.057857,2.074286,2.066317492,1.997014625,Long
6/8/04,2.167857,2.174286,2.130714,2.142143,2.100163995,2.013285328,Long
6/9/04,2.157143,2.193571,2.142857,2.149286,2.119156997,2.026986058,Long
6/10/04,2.195714,2.212143,2.157143,2.157143,2.144675998,2.043055386,Long
6/14/04,2.151428,2.191429,2.107143,2.189286,2.146926665,2.053376587,Long
6/15/04,2.192143,2.224286,2.161429,2.181429,2.161998777,2.066592436,Long
6/16/04,2.338571,2.38,2.180714,2.19,2.220856185,2.092495157,Long
6/17/04,2.343571,2.366429,2.300714,2.325714,2.261761123,2.116407142,Long
6/18/04,2.350714,2.386429,2.316429,2.332857,2.291412082,2.138722081,Long
6/21/04,2.309286,2.392857,2.294286,2.365714,2.297370055,2.154966263,Long
6/22/04,2.357143,2.363571,2.306429,2.307143,2.31729437,2.174221191,Long
6/23/04,2.407143,2.416429,2.349286,2.357143,2.347243913,2.19640422,Long
6/24/04,2.37,2.407143,2.355714,2.393571,2.354829275,2.212937152,Long
6/25/04,2.407143,2.407143,2.357143,2.362143,2.372267184,2.231432947,Long
6/28/04,2.320714,2.442143,2.300714,2.441429,2.355082789,2.239935904,Long
6/29/04,2.321429,2.356429,2.243572,2.290714,2.343864859,2.247697151,Long
6/30/04,2.324286,2.355,2.277857,2.325714,2.337338573,2.254991327,Long
7/1/04,2.307143,2.32,2.278571,2.292857,2.327273382,2.259958153,Long
7/2/04,2.22,2.227143,2.123571,2.177143,2.291515588,2.256152615,Long
7/6/04,2.210714,2.244286,2.2,2.233572,2.264581725,2.251825128,Long
7/7/04,2.170714,2.24,2.152143,2.203571,2.233292484,2.244100258,Short
7/8/04,2.152857,2.191429,2.139286,2.152143,2.206480656,2.235410424,Short
7/9/04,2.145,2.178571,2.145,2.162143,2.185987104,2.226799908,Short
7/12/04,2.081429,2.145714,2.066429,2.144286,2.151134403,2.212955059,Short
7/13/04,2.087143,2.114286,2.072857,2.089286,2.129803935,2.200972958,Short
7/14/04,2.112857,2.140714,2.052857,2.061429,2.124154957,2.192580962,Short
7/15/04,2.352143,2.402143,2.293571,2.332857,2.200150971,2.207777347,Short
7/16/04,2.3,2.351429,2.294286,2.342857,2.233433981,2.216560457,Long
7/19/04,2.283571,2.301429,2.261429,2.286429,2.250146321,2.222942413,Long
7/20/04,2.3,2.3,2.253572,2.282143,2.266764214,2.230281231,Long
7/21/04,2.258571,2.336429,2.238571,2.315714,2.264033142,2.232975495,Long
7/22/04,2.262857,2.266428,2.218571,2.232143,2.263641095,2.235821352,Long
7/23/04,2.192857,2.267857,2.177143,2.252143,2.240046397,2.231729509,Long
7/26/04,2.232857,2.246428,2.198571,2.203571,2.237649931,2.231836889,Long
7/27/04,2.316429,2.339286,2.255,2.271429,2.263909621,2.239893281,Long
7/28/04,2.305,2.315,2.225714,2.307857,2.277606414,2.246093921,Long
7/29/04,2.331429,2.344286,2.295,2.319286,2.295547276,2.254221071,Long
7/30/04,2.31,2.357143,2.285714,2.332143,2.300364851,2.25953335,Long
8/2/04,2.255714,2.3,2.223572,2.227143,2.285481234,2.259169602,Long
8/3/04,2.235,2.265714,2.225,2.246428,2.268654156,2.256867736,Long
8/4/04,2.270714,2.294286,2.226429,2.227857,2.269340771,2.258186427,Long
8/5/04,2.242143,2.307143,2.232143,2.272143,2.260274847,2.256658482,Long
8/6/04,2.127143,2.221429,2.121428,2.207143,2.215897565,2.244323674,Short
8/9/04,2.164286,2.175,2.129286,2.132143,2.19869371,2.236701039,Short
8/10/04,2.251429,2.252857,2.167857,2.170714,2.21627214,2.238103702,Short
8/11/04,2.215,2.223572,2.161429,2.221429,2.215848093,2.235903349,Short
8/12/04,2.169286,2.203571,2.162857,2.175,2.200327395,2.22955884,Short
8/13/04,2.202857,2.234286,2.171429,2.185714,2.201170597,2.227015807,Short
8/16/04,2.198571,2.265714,2.188571,2.214286,2.200304065,2.224306778,Short
8/17/04,2.205,2.223572,2.167857,2.184286,2.201869376,2.222468037,Short
8/18/04,2.267143,2.275,2.177857,2.179286,2.223627251,2.226722796,Short
8/19/04,2.193571,2.275714,2.168571,2.250714,2.213608501,2.223565482,Short
8/20/04,2.2,2.213571,2.177857,2.193571,2.209072334,2.22132115,Short
8/23/04,2.22,2.233572,2.185714,2.204286,2.212714889,2.221195326,Short
8/24/04,2.282143,2.282143,2.227857,2.232857,2.235857593,2.226999867,Long
8/25/04,2.360714,2.367857,2.266428,2.276428,2.277476395,2.239734546,Long
8/26/04,2.475714,2.512857,2.338571,2.36,2.343555597,2.26220878,Long
8/27/04,2.453571,2.482857,2.428571,2.477143,2.380227398,2.280433753,Long
8/30/04,2.437143,2.48,2.425714,2.428571,2.399199265,2.295358443,Long
8/31/04,2.463571,2.496428,2.428571,2.433571,2.42065651,2.311378687,Long
9/1/04,2.561429,2.570714,2.442143,2.45,2.467580673,2.335193002,Long
9/2/04,2.547143,2.557857,2.487857,2.535714,2.494101449,2.355378716,Long
9/3/04,2.516428,2.565714,2.500714,2.500714,2.501543633,2.370716743,Long
9/7/04,2.554286,2.585,2.516428,2.528571,2.519124422,2.38819953,Long
9/8/04,2.596429,2.612143,2.548571,2.55,2.544892615,2.408030908,Long
9/9/04,2.55,2.592857,2.52,2.578571,2.546595076,2.421551774,Long
9/10/04,2.562143,2.587857,2.532857,2.547143,2.551777718,2.434941414,Long
9/13/04,2.542143,2.576429,2.522857,2.562857,2.548566145,2.445151089,Long
9/14/04,2.535,2.539286,2.484286,2.517143,2.544044097,2.453708128,Long
9/15/04,2.514286,2.534286,2.485714,2.525714,2.534124731,2.459477449,Long
9/16/04,2.596429,2.625714,2.505714,2.514286,2.554892821,2.472520454,Long
9/17/04,2.652857,2.67,2.6,2.610714,2.587547547,2.489695363,Long
9/20/04,2.693571,2.712857,2.633571,2.634286,2.622888698,2.509112091,Long
9/21/04,2.715,2.776428,2.675714,2.696429,2.653592465,2.528720463,Long
9/22/04,2.637143,2.724286,2.629286,2.721429,2.64810931,2.539046419,Long
9/23/04,2.662143,2.678571,2.637857,2.645714,2.652787207,2.550769903,Long
9/24/04,2.663571,2.714286,2.653571,2.675,2.656381805,2.561512864,Long
9/27/04,2.680714,2.712857,2.630714,2.639286,2.664492536,2.572865354,Long
9/28/04,2.717143,2.735,2.675,2.675714,2.682042691,2.586606082,Long
9/29/04,2.762857,2.775714,2.701429,2.709286,2.708980794,2.603391884,Long
9/30/04,2.767857,2.805,2.746428,2.785714,2.728606196,2.619055228,Long
10/1/04,2.762143,2.799286,2.755714,2.794286,2.739785131,2.632682635,Long
10/4/04,2.770714,2.798571,2.767857,2.798571,2.750094754,2.645828479,Long
10/5/04,2.812143,2.833571,2.742857,2.754286,2.770777503,2.661667957,Long
10/6/04,2.902857,2.911429,2.819286,2.821429,2.814804002,2.684638342,Long
10/7/04,2.83,2.923571,2.818571,2.895714,2.819869334,2.69848231,Long
10/8/04,2.79,2.840714,2.774286,2.825714,2.80991289,2.70719828,Long
10/11/04,2.756428,2.79,2.728571,2.771429,2.792084593,2.711886825,Long
10/12/04,2.735,2.755714,2.689286,2.75,2.773056395,2.71408808,Long
10/13/04,2.839286,2.84,2.767143,2.776428,2.79513293,2.726011691,Long
10/14/04,3.212857,3.267857,3.039286,3.085,2.934374287,2.772377911,Long
10/15/04,3.25,3.257857,3.156429,3.205714,3.039582858,2.817865729,Long
10/18/04,3.410714,3.410714,3.192857,3.192857,3.163293239,2.874327469,Long
10/19/04,3.387143,3.453571,3.379286,3.435714,3.237909826,2.923167044,Long
10/20/04,3.390714,3.4,3.332143,3.37,3.28884455,2.967695325,Long
10/21/04,3.424286,3.437857,3.382857,3.391428,3.3339917,3.011180151,Long
10/22/04,3.386429,3.405,3.358572,3.395714,3.3514708,3.046918137,Long
10/25/04,3.396429,3.417143,3.362143,3.371428,3.366456867,3.080204886,Long
